filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__phil-health-high-frequency-leg-workout__9aa27aed7b.html,Mr. Olympia Phil Heath's High Frequency Leg Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/phil-health-high-frequency-leg-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__power-muscle-burn-bicep-workout.html__86a0e5b549.html,Power Muscle Burn Bicep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/power-muscle-burn-bicep-workout.html,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__power-muscle-burn-leg-workout.html__7a2772fafe.html,Power Muscle Burn Leg Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/power-muscle-burn-leg-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__power-muscle-burn-tricep-workout.html__9ee6fa39a6.html,Power Muscle Burn Tricep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/power-muscle-burn-tricep-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__project-wheels-hybrid-program-for-leg-size-strength__768b9ee2ab.html,Project WHEELS: The Ultimate Hybrid Program for Leg Size and Strength | Muscle & Strength,https://www.muscleandstrength.com/workouts/project-wheels-hybrid-program-for-leg-size-strength,fully equipped gym,muscle building,single muscle group,both,intermediate,5
workouts__pyramid-volume-training.html__710187821e.html,Pyramid Volume Training | Muscle & Strength,https://www.muscleandstrength.com/workouts/pyramid-volume-training.html,fully equipped gym,muscle building,single muscle group,both,intermediate,4
workouts__quad-destroyer-squat-workout__f89cf11e39.html,Quad Destroyer: 10 Sets Of Squats Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/quad-destroyer-squat-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__quarter-rep-method__de8f0214f0.html,Build Your Lagging Chest with the 1/4 Rep Pump Out Method,https://www.muscleandstrength.com/workouts/quarter-rep-method,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__roger-lockridge-superset-back-workout__55a02677bf.html,Roger Lockridge's Intense 4 Week Superset Back Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/roger-lockridge-superset-back-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__rp-21-glute-workout-program__21d18ffcb1.html,RP-21 Glute Building Workout Program,https://www.muscleandstrength.com/workouts/rp-21-glute-workout-program,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__run-the-rack-chest-workout__ddf3b31de4.html,Run The Rack Chest Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/run-the-rack-chest-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__sculpted-strength-bodybuilding-program__ab90f39c6b.html,Sculpted Strength: The Ultimate 12 Week Bodybuilding Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/sculpted-strength-bodybuilding-program,fully equipped gym,muscle building,single muscle group,both,intermediate,6
workouts__serious-biceps-triceps-muscle-routine__d7b478270f.html,Get Serious Arm-Size With This Biceps & Triceps Workout,https://www.muscleandstrength.com/workouts/serious-biceps-triceps-muscle-routine,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__steves-titanic-tricep-builder-workout.html__f7adc80318.html,Steve's Titanic Tricep Builder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/steves-titanic-tricep-builder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__super-shoulder-striations-workout__9526be73e4.html,Super Shoulder Striations: Get Ripped Shoulders with this Workout,https://www.muscleandstrength.com/workouts/super-shoulder-striations-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__superset-triset-chest-back-workout__42c33f8bc3.html,Superset & Triset Chest And Back Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/superset-triset-chest-back-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__the-butt-builder.html__f2cc4ae84d.html,The Butt Builder Workout: Women's Workout For Bigger Glutes | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-butt-builder.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__the-leg-gauntlet-by-stephanie-foley.html__17683935fc.html,The Leg Gauntlet By Stephanie Foley | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-leg-gauntlet-by-stephanie-foley.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__the-pec-pumper-chest-workout__da32879816.html,The Pec Pumper: Workout to Blow Up Your Chest,https://www.muscleandstrength.com/workouts/the-pec-pumper-chest-workout,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__three-muscle-toning-arms-workouts-women__6f84432a18.html,Three Muscle Toning Arm Workouts For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/three-muscle-toning-arms-workouts-women,fully equipped gym,muscle building,single muscle group,women,beginner,1
workouts__triple-header-tricep-workout__accc9dcf55.html,12 Week Triple Header Triceps Workout Program,https://www.muscleandstrength.com/workouts/triple-header-tricep-workout,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__ultimate-bench-press-workout__1f04eb7c18.html,Ultimate Bench Press Workout: Increase Strength And Chest Size,https://www.muscleandstrength.com/workouts/ultimate-bench-press-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__vcs-volume-cluster-strength-back-workout__901e4d41b1.html,"VCS 3 Stage Back Workout - Volume, Cluster & Strength Training | Muscle & Strength",https://www.muscleandstrength.com/workouts/vcs-volume-cluster-strength-back-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
