filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__power-muscle-burn-bicep-workout.html__86a0e5b549.html,Power Muscle Burn Bicep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/power-muscle-burn-bicep-workout.html,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__power-training-workout-for-increased-athletic-performance__75f8d16ba1.html,Power Training Workout for Increased Athletic Performance,https://www.muscleandstrength.com/workouts/power-training-workout-for-increased-athletic-performance,home / small gym,general fitness,full body,both,beginner,3
workouts__punisher-better-body-muscle-building-workout__a41d07a002.html,The Punisher: A Relentless Better Body Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/punisher-better-body-muscle-building-workout,home / small gym,muscle building,full body,both,intermediate,3
workouts__punisher-workout-vol-ii__0d770ba307.html,The Punisher Vol. II: A Full Body Fat Burning Workout,https://www.muscleandstrength.com/workouts/punisher-workout-vol-ii,home / small gym,muscle building,full body,both,intermediate,2
workouts__quarter-rep-method__de8f0214f0.html,Build Your Lagging Chest with the 1/4 Rep Pump Out Method,https://www.muscleandstrength.com/workouts/quarter-rep-method,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__real-results-pull-squat-press-fullbody-workout.html__436592e171.html,"Real Results Pull, Squat, Press Fullbody Workout | Muscle & Strength",https://www.muscleandstrength.com/workouts/real-results-pull-squat-press-fullbody-workout.html,home / small gym,muscle building,full body,both,beginner,3
workouts__reg-park-beginner-workout.html__ff05acb387.html,Reg Park Beginner Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/reg-park-beginner-workout.html,home / small gym,muscle building,full body,both,beginner,3
workouts__rippetoe-wichita-falls-novice-program.html__0161f632fc.html,Rippetoe Wichita Falls Novice Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/rippetoe-wichita-falls-novice-program.html,home / small gym,strength,full body,both,beginner,3
workouts__stephanies-circuit-style-fat-burning-workout.html__4e5ef6c540.html,Stephanie's Circuit Style Fat Burning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/stephanies-circuit-style-fat-burning-workout.html,home / small gym,fat loss,full body,both,beginner,2
workouts__steve-reeves-inspired-workout__ae276c157f.html,Building the Ideal Body: Steve Reeves Inspired Workout Program,https://www.muscleandstrength.com/workouts/steve-reeves-inspired-workout,home / small gym,muscle building,full body,men,intermediate,3
workouts__steves-titanic-tricep-builder-workout.html__f7adc80318.html,Steve's Titanic Tricep Builder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/steves-titanic-tricep-builder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__strength-bulk-beginner-workout-linear-progression__f5e2cb48d2.html,Strength And Bulk Beginner Workout - Linear Progression | Muscle & Strength,https://www.muscleandstrength.com/workouts/strength-bulk-beginner-workout-linear-progression,home / small gym,strength,full body,men,beginner,3
workouts__summer-shape-up-womens-home-workout__5b349bf599.html,Summer Shape Up at Home: Women's 6 Week Fat-Burning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/summer-shape-up-womens-home-workout,home / small gym,fat loss,split,women,beginner,5
workouts__summer-strength-4-day-strength-split__15d4506a96.html,Summer Strength: 4 Day Strength Building Workout Split,https://www.muscleandstrength.com/workouts/summer-strength-4-day-strength-split,home / small gym,muscle building,split,both,intermediate,4
workouts__swole-factory-athletic-muscle-workout__2ed761773f.html,Swole Factory: 6 Week Athletic Lean Muscle Workout,https://www.muscleandstrength.com/workouts/swole-factory-athletic-muscle-workout,home / small gym,general fitness,full body,both,beginner,3
workouts__tabata-workout-fat-loss__e3004897dd.html,Short on Time? Tabata Workout for Fat Loss,https://www.muscleandstrength.com/workouts/tabata-workout-fat-loss,home / small gym,fat loss,full body,women,beginner,3
workouts__tactical-physique-strength-conditioning-workout__0c16a8477d.html,The Tactical Physique: A Functional Strength Training & Conditioning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/tactical-physique-strength-conditioning-workout,home / small gym,general fitness,split,both,intermediate,4
workouts__the-bear-barbell-complex.html__bd73d4f67d.html,The Bear Barbell Complex | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-bear-barbell-complex.html,home / small gym,general fitness,full body,both,intermediate,3
workouts__the-metabolic-circuit.html__107476eb63.html,The Metabolic Circuit | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-metabolic-circuit.html,home / small gym,fat loss,full body,both,intermediate,3
workouts__total-body-torcher__38caf7ae00.html,Total Body Torcher: 8 Week Full Body Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/total-body-torcher,home / small gym,fat loss,full body,both,beginner,3
workouts__upper-lower-bodyweight-split__d21f791d31.html,4 Day Upper/Lower Bodyweight Split Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-bodyweight-split,home / small gym,general fitness,split,both,beginner,4
workouts__upper-lower-kettlebell-workout__235698a304.html,Upper/Lower (At Home) Kettlebell Workout,https://www.muscleandstrength.com/workouts/upper-lower-kettlebell-workout,home / small gym,muscle building,split,both,beginner,4
workouts__upper-lower-womens-dumbbell-only-workout__c34534ef45.html,4 Day Upper/Lower Women's Dumbbell Only Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-womens-dumbbell-only-workout,home / small gym,muscle building,split,women,beginner,4
workouts__weekend-warrior__cd0dc242a7.html,The Weekend Warrior Workout,https://www.muscleandstrength.com/workouts/weekend-warrior,home / small gym,muscle building,full body,both,beginner,3
workouts__womens-3-day-glute-workout__b558fa493f.html,Women's 3-Day Glute Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/womens-3-day-glute-workout,home / small gym,muscle building,full body,women,beginner,3
workouts__womens-fitness-trainer-6-week-fat-loss-workout__498c9084d9.html,Women's Fitness Trainer: 6 Week Women’s Workout for Fat Loss,https://www.muscleandstrength.com/workouts/womens-fitness-trainer-6-week-fat-loss-workout,home / small gym,fat loss,full body,women,intermediate,4
